"","GSM2159829","GSM2159830","GSM2159831","GSM2159832","GSM2159833","GSM2159834","GSM2159835","GSM2159836","GSM2159837","GSM2159838","GSM2159839","GSM2159840","GSM2159841","GSM2159842","GSM2159843","GSM2159844","GSM2159845","GSM2159846","GSM2159847","GSM2159848","GSM2159849","GSM2159850","GSM2159851","GSM2159852","GSM2159853","GSM2159854","GSM2159855","GSM2159856","GSM2159857","GSM2159858","GSM2159859","GSM2159860","GSM2159861","GSM2159862","GSM2159863","GSM2159864","GSM2159865","GSM2159866","GSM2159867","GSM2159868"
"EXTL3",8.074477178,8.39060816,7.991107628,8.231065542,8.007457337,8.509941649,8.246909588,8.258081695,8.006865682,8.110569808,8.354707669,8.074095707,8.320759309,8.349318959,8.246095941,8.010178292,8.421991655,8.51590623,8.380758968,8.476846595,8.239719806,8.478140097,8.213709722,8.170104717,8.012607779,8.359592303,8.350834592,8.05975321,8.222976975,8.107673596,7.924096667,8.313916599,7.931123126,7.877728804,8.017088272,7.924668508,8.052214578,8.61133308,7.914747664,8.216838399
"UTP6",10.57837835,10.36667629,10.37587895,10.55155351,10.45191168,10.35338064,10.33474033,10.17671297,10.821931,10.74788247,10.74710874,10.39918391,10.62802898,10.68425683,10.74271364,10.67302634,10.65440779,10.40195146,10.55155351,9.970896783,10.21258879,10.20308856,10.41752344,10.36596368,10.27021238,10.09102407,10.25759527,10.49356728,10.88309535,10.52087204,10.47214858,10.66458595,10.35709229,10.61022482,10.97029431,10.50969386,10.47945997,10.31740922,10.15447258,10.28523343
"CALM1",12.87401519,12.7603035,12.44310465,12.57739791,12.37901034,12.26405578,12.59473468,12.29479993,12.86216019,13.30672961,12.69385826,12.44517577,12.45668912,12.55311303,12.52285538,12.57482056,12.85027573,12.44744566,12.77654427,12.1821634,12.39241161,12.43671701,12.53606772,12.73427501,12.63246249,11.88822421,11.82274688,12.38130906,12.34608707,12.12276298,12.48307485,12.06792,12.17089805,12.32550532,12.51799804,12.28111546,12.31093224,12.04628437,12.36181605,12.2563812
"FARSA",7.724334604,7.99979517,7.730865321,7.81455421,7.854245859,8.04866766,7.81345784,7.92375859,7.849021127,7.989550921,7.815336947,7.936592554,7.786430497,7.845573976,7.838400638,7.781560461,7.767455598,8.287161637,7.795043556,8.148336635,7.942826874,7.861178164,7.620374616,7.802097939,7.661596077,8.369023088,8.064659598,7.897313241,8.217423486,7.983294348,7.996151688,8.075762551,7.769905051,7.471761116,7.614149252,7.895022074,7.656569122,7.91747356,7.86028788,7.623585866
"SENP7",8.811256372,8.719373179,8.659300383,8.543420693,8.325559916,8.339581075,8.592799627,8.388750533,8.756935487,8.948846956,8.586003445,8.33180091,8.649881394,8.55058144,8.614078366,8.785195823,8.728334946,8.376449398,8.814646262,7.894051666,8.395494722,8.611472706,8.514179092,8.643515762,8.826649524,8.154966535,8.213043051,9.024894987,8.491648434,8.350274897,8.352864418,8.392841983,8.551903103,8.791916843,8.877132601,8.40003449,8.790035814,8.401749587,8.469104212,8.631258839
"SLC2A6",9.541552396,9.570475265,9.988592385,9.620545541,9.179759092,10.25234729,9.160189855,9.629131272,8.70861864,8.947465119,9.131175055,9.007912801,9.387993814,9.187676705,9.431223038,9.042286738,8.975402053,9.92266289,9.496639304,9.886923515,9.593069679,9.500303531,9.608271273,9.435611302,9.594170061,10.71592253,10.58428984,8.731291498,9.048216565,9.400995957,8.734009894,10.09450792,9.085696846,9.317721697,8.62815675,9.375538422,9.118564522,9.283869003,9.433928393,9.514941239
"NUDT2",9.00995482,8.970864146,9.512624849,9.130646012,9.640835593,9.314283447,8.821346103,9.043241951,8.824371385,8.942946187,9.116676674,9.144412384,8.477783332,8.963481514,8.967456225,8.912109966,9.129765595,8.472845301,8.87664501,10.00691784,9.359911491,9.114530534,9.693816613,8.533805375,8.485018147,9.776872372,8.877277628,8.585632273,9.371982453,9.154287696,9.108881593,8.837242878,9.0731705,8.773663394,8.096537046,8.846083533,8.921596929,9.097921761,8.899973897,8.428799391
"ATP8A1",7.312746021,7.316699272,7.137002834,7.189711636,7.262646356,7.224403222,7.267082288,7.374056373,7.558432124,7.457131415,7.246320309,7.324942537,7.18979522,7.219321778,7.376511383,7.430325984,7.220833691,7.298156621,7.364391431,7.376104247,7.174365668,7.160299037,7.201365523,7.355910077,7.17346513,7.129512294,7.215118418,7.493299627,7.741522573,7.225077544,7.386248981,7.244316831,7.394686025,7.318781624,7.413341208,7.269386719,7.376706464,7.328718805,7.199646649,7.333026069
"PYGB",8.956640712,9.217324033,9.344928336,9.467581097,9.270266122,8.931953951,9.117118909,9.008274259,7.831582932,8.15031893,9.53046935,9.449456346,9.222227371,9.430935251,9.415914332,8.854626569,9.107419797,9.658189699,9.432578437,9.94776798,9.409660355,9.551075682,9.364511589,9.281290464,9.194886839,9.159043063,8.982481413,8.990413465,8.649384334,9.699813952,9.397968489,9.414206583,9.541178721,8.878881201,9.269616224,9.184959374,9.062773105,9.574984185,9.94159244,9.478683075
"KYAT3",9.172395754,9.164927536,9.101125294,9.206505015,9.181247191,9.083637816,9.267465806,9.229011999,9.656192083,9.717457603,9.495529884,9.457575414,9.63618232,9.468575986,9.421570043,9.553981142,9.627316278,9.209242551,9.463776925,8.753124571,9.410043608,9.425171205,9.574646882,9.465205992,9.544775924,8.81592043,8.971652183,9.364511589,9.123395645,9.442818498,9.511510735,9.297944076,9.202515429,9.834424908,9.641412902,9.423682789,9.804131667,9.450854928,9.269912348,9.628742615
"HLA-B",13.63478383,13.76519803,13.6730661,14.00811781,13.80574186,13.74934675,13.60023932,13.87312301,14.5238682,13.96448527,13.91429823,13.95915069,13.91046191,13.89457622,13.95915069,13.91046191,14.03385571,14.21989226,13.86370136,14.3552031,13.88134152,13.76943704,14.01965067,14.07537636,13.76230106,13.90666985,13.97935999,14.1768253,14.6934973,13.76519803,13.78938896,14.13885814,14.18068619,13.6730661,14.07194999,14.03807791,13.66573229,13.90254187,13.9178606,13.68079684
"FKBP5",10.47659831,10.67771882,10.04757743,10.56056995,10.73832708,10.35202179,10.53557251,10.25966095,10.64775075,9.982245088,11.07612759,10.77014688,10.78163389,10.8127092,10.04934233,10.54389438,10.58369171,10.78464689,10.6057939,10.09858988,10.3231258,10.64517265,10.40283788,10.28350585,10.45110535,9.688970826,9.767468726,10.6466317,10.07084763,10.79435961,10.69538878,10.47155602,10.79376988,10.62510913,10.84884086,10.2523561,10.79177828,10.96616939,9.984092768,11.31675801
"IL18",13.7084567,13.45976843,13.63890761,13.7084567,13.71630182,13.81339742,13.76519803,13.81339742,13.1651829,12.59241919,13.81759628,13.74153124,13.77398294,13.72952622,13.71630182,13.76519803,13.74153124,14.0513738,13.8384013,13.5125874,13.44285281,13.89048469,13.37768502,13.74934675,13.72952622,13.33945337,13.53907397,13.14687586,13.26366592,13.77852174,13.60023932,13.83436932,13.87735987,14.0251136,13.73773851,13.62353289,13.22578479,12.8766286,13.08892088,13.85167878
"TRAPPC10",7.545732581,7.515156807,7.455996152,7.444541836,7.446042263,7.394824661,7.523106159,7.445228235,7.701984128,7.832937404,7.633590872,7.480603435,7.522559239,7.49156919,7.442336597,7.637196318,7.632920454,7.523662243,7.60959625,7.354911765,7.458953461,7.649127417,7.514918556,7.60547187,7.543882322,7.360943485,7.336922413,7.528970448,7.488002686,7.469560634,7.49901272,7.461945618,7.416857743,7.537626182,7.517767361,7.441131595,7.544260126,7.512647135,7.353415545,7.50741617
"CCDC28B",7.966045323,8.336300612,7.927041279,8.064353953,8.210669707,8.276417875,8.106986604,8.187508263,7.796230889,7.98466334,7.830972414,7.515072823,7.558990157,7.595684008,7.633767405,7.789296486,7.967702235,7.770998946,7.634439108,7.538337275,8.025258296,7.759045531,7.623871881,7.69590284,7.641974254,8.166007179,8.410999736,7.572516925,7.782256038,8.174485994,7.919833922,7.836981845,7.548631629,7.726538055,7.575596974,7.704800739,7.781197981,7.580905137,7.838769353,7.508386484
"WDR41",8.916278081,8.460086168,9.024805849,9.000759469,8.809588842,8.789462693,8.836317603,8.827716857,8.940461603,8.843278816,8.499209236,8.665090334,8.711399879,8.733441412,8.812626462,8.461653379,8.624807769,8.67288157,8.675416237,8.242656754,8.292043869,8.746381213,8.809588842,8.737489089,8.423021919,9.067344005,8.981873769,8.920009784,8.719393706,8.907743337,8.697145986,8.599837379,8.584439381,9.02668195,8.682884927,8.839538055,9.000165957,9.005604901,8.516121985,8.724393075
"KLF9",10.98029812,11.18423504,10.432854,10.83774697,10.4291933,10.39458917,10.4501689,10.40085383,10.6895036,10.99765724,10.56185021,9.948827419,10.29763508,10.59566962,10.11207325,10.20204789,10.09985142,10.42111913,10.25175577,9.825220692,10.91239538,10.88768367,11.05597853,10.84323015,11.25538153,10.34340782,10.52087204,9.757530855,10.32648791,10.22005662,9.638978678,9.982963637,10.5443656,10.61527099,9.993538508,9.911373111,11.15900029,11.26263399,10.23504609,11.43868583
"BTLA",8.836671835,8.595227397,8.539649228,8.617767611,8.727121242,8.713234825,8.415478139,8.75817799,8.632339021,8.385002894,8.233019526,7.858537045,8.0937056,8.292256091,8.484405773,8.160343967,8.0688395,7.883744255,8.117390137,8.469862078,8.064238491,7.822520124,8.203423774,7.821906711,8.055847659,8.60457859,9.096767726,8.095730549,8.671191831,8.422205353,9.17354549,8.862303595,8.280916972,8.519452062,8.606616394,8.926649694,8.425676985,8.286029973,8.342105849,8.572229783
"CDK13",9.171988363,9.112800051,9.020234257,9.005794685,8.902705229,8.871716255,9.124347547,8.872295446,9.407793141,9.642932077,9.302040471,8.742167072,8.969510726,8.901963403,8.967089161,8.934445893,9.142104992,9.006939592,9.026088177,8.167316997,8.790159843,8.795170527,8.648151593,8.786170736,8.603082306,8.661484522,8.768288803,9.114150784,9.097631885,8.688788434,9.04265838,8.74200428,8.316925998,8.671765614,9.053353454,8.909722576,8.575577526,8.387870541,8.520817116,8.40022664
"ZNF3",7.372363726,7.344204029,7.425017581,7.385498168,7.425488549,7.307329188,7.357005228,7.481546782,7.197250606,7.245186517,7.316314952,7.310136015,7.288597055,7.372964468,7.329756863,7.317256461,7.355772698,7.326803171,7.228036776,7.603514699,7.265896018,7.246523384,7.402224024,7.286417119,7.30729124,7.3705793,7.3268265,7.183413095,7.241878944,7.233357163,7.292616187,7.303360443,7.29838463,7.245956248,7.427417927,7.329459014,7.273536311,7.082560279,7.230503809,7.186822965
"WEE1",8.239719806,7.879279742,7.910656804,8.000246067,8.191717523,7.93696887,7.844735467,7.851519089,8.239504642,8.02380122,7.693791051,7.596529022,7.826771628,7.884130703,7.762993593,7.770226825,7.863345185,7.763524459,8.003793906,7.87020773,7.882047665,7.650940656,7.908593118,8.034420129,7.895428294,7.463975146,7.803321195,7.835006243,8.191717523,7.99313988,7.834491333,7.475789251,7.643194484,7.820727233,7.863966037,7.992940694,7.841715841,7.972886991,7.804983875,8.163997317
"NIPSNAP2",8.491873644,8.146636821,8.234913026,8.354454869,8.395773048,8.277303608,8.392854219,8.196869457,9.069920161,8.947189816,8.881299834,8.911423748,9.075672476,8.833927519,8.817773932,8.570954358,8.603120743,8.392097676,8.705380845,8.847800885,8.646913776,9.035191971,8.765066289,8.777853762,9.036812654,8.27690073,8.120927868,9.091662286,8.638411144,8.587561852,8.691490489,8.682884927,9.123123491,8.872539755,9.415914332,8.724663417,9.310515538,9.291938244,8.733233579,9.073591046
"CD44",10.86638399,10.61186912,10.7662873,10.66259388,10.38681612,10.19044253,10.54026426,10.16308681,10.39879931,10.16908666,10.87644467,10.92271854,11.17678872,11.01007867,11.12542665,10.82997463,10.88681123,10.55151917,11.15435842,10.76428451,10.61546861,10.88453063,10.83343216,10.68760886,11.0300713,10.31758273,9.96435876,10.92878289,10.39367169,10.22653794,10.5969056,10.43291186,10.77962185,11.04502046,11.44136189,10.71181991,10.79636971,10.47900023,10.54732516,10.8087252
"VILL",7.517144118,7.668010208,7.497751075,7.465029564,7.525429151,7.483937533,7.566472951,7.532102529,7.692931201,7.823624974,7.576100979,7.584210067,7.366099696,7.539321983,7.553030472,7.310042961,7.380319849,7.586237711,7.528957513,7.750110706,7.660572233,7.754711441,7.537933495,7.497101912,7.512503508,7.527469883,7.592248956,7.451351163,7.712342129,7.43213899,7.630449501,7.556944144,7.361713945,7.292066046,7.281555524,7.487704372,7.30158206,7.479042953,7.523118972,7.224246363
"GOLGA7",8.291165871,8.234561356,8.284412419,8.217990393,8.265821587,8.242646158,8.31443736,8.266571106,8.192453758,8.227626713,8.268164648,8.200520938,8.281755598,8.339513364,8.305016677,8.342362342,8.460052155,8.239540186,8.209584176,8.222453783,8.303017059,8.246808639,8.349393175,8.343819982,8.376640154,8.213851428,8.128018547,8.202479123,8.168100552,8.261240023,8.154662141,8.205451144,8.304507792,8.34553821,8.362964772,8.298468938,8.313473656,8.06860154,8.184643667,8.264965907
"MRS2",8.126723477,8.042001376,8.013671218,8.024184414,8.125871613,7.8900345,7.867937157,8.08791397,8.298907948,8.09718795,8.046131749,7.868551311,7.930323992,8.018737585,7.925537922,7.88947622,8.026572533,7.895163814,7.929002448,7.788045409,7.702662265,7.714978832,7.948119175,8.113887281,7.841715841,7.862467938,7.918089546,8.274327076,8.143004838,7.775140414,7.956568396,7.609827867,8.190334479,7.926964858,8.249928072,8.099940749,8.132178269,7.866756208,7.699126331,7.961892346
"EBF1",8.336513676,7.919509812,7.884973775,7.947340519,7.92884155,7.99313988,8.1443888,7.679294514,7.740068562,7.277621628,7.781261535,7.322440636,7.321346637,7.821326603,8.195159732,7.693947317,7.739320003,7.516460045,8.037082871,7.401796649,7.67522871,7.875675071,7.629391793,7.384801454,7.907732742,8.381408716,8.352450466,7.388265024,7.092984553,8.030743199,8.517319842,8.525523941,8.153787919,7.553130449,7.841884228,8.194043289,7.707131785,8.23515931,8.027019323,8.174926862
"JAML",11.09529614,10.97848667,11.17112987,11.44564653,10.8008352,11.70995313,11.09016007,11.09355886,10.75948627,10.95268301,11.12476172,11.49576161,11.69600599,11.17200677,11.50199687,11.56566762,11.03904995,11.36562365,11.32529196,11.40652764,11.14378051,11.41900105,11.19867094,11.11419196,11.09998748,11.44946027,11.05039694,11.7471973,11.13805096,11.21209568,10.92442506,11.42782456,11.09622363,10.80442147,11.50098724,11.03811239,11.12367525,11.10784346,10.46300115,10.80305909
"FAN1",8.960882911,9.136895801,9.12628359,8.981991896,8.817293894,8.78342909,9.417023876,8.885239334,8.887896477,9.309968893,8.851499766,8.900922011,8.822098525,8.785901755,8.670817128,8.993167646,8.853965588,8.680502542,8.718498048,8.240174963,8.69489559,8.69257942,8.710891047,8.639364933,8.791652575,8.818023164,8.760631989,8.494329245,8.750269728,8.50439955,8.972587854,8.657205473,8.522039091,9.019829971,8.796294772,8.548312592,8.514192761,8.319513257,8.647107376,8.443598428
"AMOTL2",7.641254279,7.733877395,7.587111922,7.582300323,7.776922488,7.843512055,7.649449169,7.6273206,7.580652233,7.586454195,7.655151284,7.709777493,7.681662835,7.763885421,7.697667523,7.704950703,7.87945649,7.676363226,7.456653546,7.439878004,8.124414005,7.966476665,7.678275308,7.599088093,7.823302883,7.617215975,7.501771711,7.562960984,7.733745506,7.613368933,7.518500347,7.539919163,7.414193911,7.505142011,7.482817093,7.584916897,7.576584278,7.81704575,7.449314412,7.494669677
"ADSS2",9.860645355,9.565265978,9.500002567,9.573100672,9.681863813,9.289441443,9.588805125,9.617015018,9.30253309,9.085338854,9.655771432,9.952269137,9.917431783,9.989996933,9.857758249,9.999967457,9.752968908,9.36130708,9.730252074,9.045822044,9.464121459,9.468461909,9.811981217,9.900779831,10.07670471,9.280262256,9.011392236,9.956139061,9.600208409,9.641301373,9.388929824,9.228744413,9.542408453,9.691477701,9.863912899,9.758424106,9.985859743,9.257500729,9.116652805,9.84766665
"ZFAND6",8.944104988,8.892860205,8.968597426,8.894943888,9.270089567,8.927363171,8.877238562,9.281296775,8.928600621,8.885002383,9.074071628,8.747147186,9.084060311,9.156631689,9.056864924,9.088475642,9.327203893,9.119715446,9.063968046,8.762622225,8.922339161,8.621557995,8.98504492,9.226547666,9.068550101,8.63107973,8.94532869,9.465530743,8.964650566,8.796192039,8.847076624,8.500325769,9.808235111,9.100172836,9.341465982,9.55253499,9.681710431,9.070413892,9.029983259,9.12220877
"NTSR1",7.557352215,7.017242013,7.552492002,7.710677227,7.429848828,7.047169272,7.115200733,7.141358008,7.376197673,7.46827514,7.001459028,7.371295469,7.283508894,7.112581976,7.554370338,6.959624011,7.176463876,7.275647975,7.217814798,6.983479188,7.110029966,6.991079699,7.322516562,7.567273373,7.166083489,7.766408356,7.990127136,8.182125853,7.693947317,7.322882958,7.867767921,7.897681166,7.818545797,7.368584493,7.796035018,7.883920969,8.011822267,8.332346157,7.422029557,7.178778605
"SRSF7",10.15697421,9.978285738,9.929442026,10.03311736,9.794734264,9.773900254,10.12761523,9.740387595,10.10122065,10.27062121,10.11406635,9.934833442,9.746102112,9.582387962,9.904910641,10.27383289,9.644903387,9.814125954,9.910043044,8.594507326,9.246910625,9.313938957,9.407955802,9.663543873,9.28586917,9.601527348,9.491823641,9.597966867,9.794734264,9.838091098,9.904910641,9.656516749,9.231782546,9.60274247,10.08609508,9.600694028,9.598336916,9.612425303,9.748960293,9.367347912
"FAM111A",10.62560816,10.47733975,10.42105458,10.64022599,10.31703723,10.29051728,10.6101586,10.17952323,10.9448936,11.10902742,10.49560663,10.5164877,10.63501046,10.328598,10.62280209,10.5496544,10.6757212,10.64417311,10.57646898,10.39703194,10.2507521,10.62159819,10.36720744,10.58027845,10.53748296,10.17742877,10.01747831,10.53361965,10.7223225,10.77008587,10.77022351,10.6101179,10.54726432,10.80004123,10.61482901,10.34233854,10.62848757,10.38590284,10.02969769,10.41757638
"TOGARAM1",7.970412824,7.863040518,7.817232068,7.696663394,7.747693524,7.555972241,8.006105463,7.701021837,8.428951581,8.889126063,8.051600773,7.901423167,8.014228394,7.924304551,8.155311275,8.248966941,8.152398271,8.060774298,8.11953555,7.455366917,7.834838763,7.949700458,7.803029399,7.939304325,8.229720967,7.25368558,7.38389421,8.100824435,8.171911392,8.026396151,8.305911938,8.022688853,8.00454324,8.134473423,8.324327955,7.835721347,8.063778157,7.946855757,7.851156501,7.943226571
"CDK7",9.420235001,9.543512896,9.596484789,9.463372126,9.567278667,9.711927272,9.502904782,9.668017511,9.807586926,9.689154639,9.175512376,9.408960397,9.34416495,9.404851618,9.314606581,9.445881031,9.474416371,9.40515423,9.275972449,9.354087579,9.438386427,9.384224692,9.454701711,9.385729339,9.606736097,9.620970125,9.781773937,9.463776925,9.874644833,9.742678106,9.362884727,9.289489608,9.183471875,9.611710191,9.507125653,9.331783803,9.530832157,8.982762611,9.383579455,9.434498338
"KLHL29",7.230659286,7.276600351,7.37315462,7.293129114,7.297267578,7.310425488,7.327294269,7.264676006,7.365987259,7.467228517,7.22152697,7.247534371,7.232584988,7.292358663,7.26405525,7.262691821,7.248528474,7.253790562,7.273462454,7.179310624,7.38681476,7.304092474,7.28659894,7.278465841,7.303522892,7.298190936,7.262540744,7.248063208,7.276858356,7.190286153,7.330519486,7.314223288,7.170099191,7.255279869,7.250355722,7.239634353,7.231127617,7.311280761,7.419117339,7.231225907
"MTRES1",7.543978562,7.517144118,7.534782096,7.452137212,7.762242146,7.67522871,7.652127641,7.838757371,8.105223955,8.156811764,7.74168922,7.680814682,7.751596848,7.708603229,7.587611279,7.861748888,7.795203911,7.657732223,7.876563056,7.462018206,7.814975563,7.437795978,7.57719361,7.551383082,7.635064441,7.483472186,7.569050498,7.872412867,7.965417258,7.8208831,8.175777306,7.541808847,7.637745296,7.600731079,7.856247997,7.504219652,7.617882036,7.774625701,7.486601993,7.415199184
